	Neu	OxA	SNs	x	y	r	angle	z	pvalue	col	lab
PITPNC1	0.61395485833436	-0.352845247158635	-0.139446423250702	0.860100693539029	-0.184808802641992	0.879731491172326	347.873305179282	2.14710387094105	0.00712682556256453	grey60	ns
FBXL3	-0.215080693479764	0.421916920606447	-0.0824047121965513	-0.384836797684712	0.436755345685444	0.582112182347213	131.38413838735	0.499719021377006	0.316432424365405	grey60	ns
ARL5A	-0.0381454532690924	0.505788145534703	-0.20423696646611	-0.188921042803389	0.614899784317595	0.643267366782852	107.078986665566	1.18527559578824	0.0652716218741332	grey60	ns
FBXW4P1	0.253428310352107	-0.124978417064893	-0.0666550854604525	0.349245061614779	-0.0505094868027891	0.352878621227459	351.77067026215	1.03770256490205	0.091684819662737	grey60	ns
PHGDH	0.0455505831327749	-0.102700159049684	0.023323790078131	0.0852387676185516	-0.109139941429926	0.138481675034848	307.989990799027	0.578468863982342	0.263955755425341	grey60	ns
STAP1	-0.267987968942425	0.552247017495594	-0.114354462605699	-0.486934246387372	0.577293815968026	0.755230501409843	130.146872441934	1.1668016523085	0.0681080345537425	grey60	ns
B3GAT3	-0.0801476240739704	-0.295078356141079	0.168305336257569	-0.0167611141322154	-0.401302049316664	0.401651926091121	267.608327051894	0.944585150585904	0.113609552558994	grey60	ns
TIAM2	-0.437955935019638	-8.94425196596135e-06	0.210222784280291	-0.5430628550338	-0.182066017590448	0.572769848437143	198.534125062757	1.3401681169876	0.0456911283342121	grey60	ns
FBXL9P	-0.0809341563638883	-0.255367579894637	0.151210130208309	-0.0288554315207244	-0.352106625561657	0.353287010365034	265.315032369168	0.627761102687304	0.235634510905387	grey60	ns
FBXO2	0.202867406328547	0.0480518137925442	-0.118519153106426	0.238101075985487	0.144254688867445	0.278390979820989	31.2097794750389	0.523861253063543	0.299322074794261	grey60	ns
FBXL6	-0.229044494009303	-0.0822621191624952	0.146136689555984	-0.260981779206048	-0.197799170544306	0.327469083953844	217.158638930328	0.505481556558282	0.312261501335399	grey60	ns
FBXL5	-0.395861749651392	0.137206866064076	0.129642618764477	-0.529286492065669	0.0065508303219606	0.529327029407236	179.29090242781	0.770468239984235	0.169641365669023	grey60	ns
FBXL4	-0.0547967791818832	0.126618730842913	-0.0294097875635761	-0.103401250821552	0.135124660654868	0.17014844280379	127.424249049778	0.0982463148072332	0.797542224281866	grey60	ns
FAM50B	0.166061918151646	0.11389724233476	-0.129824507340083	0.174025550654307	0.211069226673205	0.273560067862544	50.4945848077406	0.527817487267888	0.296607762501354	grey60	ns
KLHL3	-0.0108804167013623	0.559307608705133	-0.2408727478136	-0.170097847147129	0.692976516354512	0.713547286325807	103.791148516059	2.53927745369557	0.0028888337302467	red	O+
CLEC4E	-0.0399268628626165	-0.121893500592719	0.072798034434858	-0.015379129783686	-0.168607815235669	0.169307746401188	264.788333556402	0.0900629008069531	0.812712798819841	grey60	ns
BLOC1S6	0.0251392296080074	0.530872223853454	-0.245650608707363	-0.117471577965038	0.672488499616318	0.682671483032507	99.9085610977393	2.15473461157807	0.0070026978573965	red	O+
FBXW8	0.00637214159291908	0.56158838894186	-0.250157519099022	-0.1493432933285	0.702992577781471	0.718680724437521	101.993574965477	1.17987278592626	0.0660887007492372	grey60	ns
FBXO25	0.0606201434907745	0.10779605038102	-0.0765279310432134	0.0449860838218712	0.159629250440077	0.165847054039827	74.2613120527518	0.330953978585993	0.466708833999244	grey60	ns
FBXO24	-0.423827287863029	0.126389508968003	0.147825714228333	-0.560934899461197	-0.0185642983161833	0.561242010727561	181.8955280893	0.634821990454102	0.231834470330787	grey60	ns
TSPAN17	0.272404617155148	-0.156523049809166	-0.0618840743184338	0.381608179218948	-0.0819597569631071	0.390310394696647	347.878462420594	0.342849906770429	0.454098527090097	grey60	ns
FBXO22	0.195583852923972	0.33257391487112	-0.240212771946806	0.149403281461815	0.496047821733845	0.518058666521902	73.2383682279489	2.0497656591967	0.00891731977677229	purple	N+O+
FBXO10	0.274515860921736	-0.0735051508851751	-0.0994253468529753	0.360981109790811	0.0224475481791859	0.361678384818698	3.5583462548815	0.861730802949775	0.137489393773149	grey60	ns
FBXO9	0.381322338231745	0.0416849025035114	-0.201376079452771	0.461167926706375	0.210496985042932	0.506936719260718	24.5340066461431	0.894890212169901	0.127382505796904	grey60	ns
FBXO8	-0.256979381179028	0.327244046531106	-0.020637277507748	-0.410282765690707	0.301274064119814	0.509016708501877	143.709850874484	0.617300966762604	0.24137874961477	grey60	ns
FBXO6	-0.356326180067786	-0.117618628814162	0.222788763110767	-0.408911247216088	-0.294801449042994	0.504099496585412	215.789431544369	1.61953953358613	0.0240137766185763	grey60	ns
FBXO5	0.046813943703037	0.201951031433956	-0.111329146808401	0.00150300139025922	0.271308592859998	0.271312756008359	89.6825948105063	0.474109795439808	0.335652746022695	grey60	ns
FBXO4	-0.190766304269895	0.570454935223981	-0.159432345448997	-0.396277599157387	0.632100926961942	0.746047932414593	122.084479409033	1.87335623362822	0.0133857825714135	grey60	ns
FBXO3	-0.158995396478546	0.684391896286019	-0.22481464405614	-0.388784022593486	0.787395961223271	0.878148857526268	116.278281821557	2.72966002932766	0.00186354537039184	red	O+
HIBCH	0.0701453497147791	0.609939142321179	-0.302042990484423	-0.0838027262035987	0.789799694807165	0.794233249641846	96.0567810330963	2.73398910849344	0.00184506169020146	red	O+
VPS33B	0.102891891990749	-0.270332123948324	0.0695580263817094	0.203278940774057	-0.29435350468192	0.357723794960234	304.628748915542	0.16116554503934	0.689976747308312	grey60	ns
TINF2	-0.192218358639648	-0.522260974508566	0.322059640930746	-0.0921176918507376	-0.731203101909356	0.736982798573869	262.81964838819	2.18653909583354	0.00650820020419518	green3	S+
SACS	-0.00515527960329217	0.50770867001347	-0.220917280596349	-0.148550974311853	0.631008583084688	0.648258608809437	103.24726215109	0.923669787405336	0.119214810449881	grey60	ns
ERAL1	0.026958060695614	-0.268780677682689	0.10532362904648	0.108686585013718	-0.323983833292626	0.341728397996023	288.545014727635	0.663098532810015	0.217220829194551	grey60	ns
ARFGAP3	-0.0231048774729666	-0.0617355849037894	0.0382539985446771	-0.0113640842934105	-0.086593519380196	0.0873360178304239	262.52352512932	0.061166415121186	0.868627520490836	grey60	ns
AK5	0.202110108523	0.207741642066039	-0.188419174600096	0.192448874790028	0.343085331216862	0.393375283799239	60.7103689929811	0.910079281169908	0.123004420372881	grey60	ns
MYCBP	0.200035485097037	0.232451221404339	-0.198295570264487	0.182957659527111	0.373037664183846	0.415488392231815	63.8741929907309	1.10559645138231	0.0784157947851976	grey60	ns
SERGEF	0.427294633866613	0.0862417976162404	-0.243047815207122	0.505697642662054	0.285173169907374	0.580563383816942	29.4195340214834	1.44769844225747	0.0356698725626817	grey60	ns
GBGT1	-0.0462130716739729	-0.589860061780583	0.281720701586952	0.107856608422843	-0.754811082526118	0.762478077248605	278.132070222253	2.84022213773465	0.00144470063030749	green3	S+
GNL3	-0.0178150738443546	0.703204370701596	-0.300858687663412	-0.218987915363447	0.869544115545594	0.896695419836188	104.135542534053	3.45513859012856	0.000350639961427929	red	O+
FAM162A	0.118484637136693	0.376691551666206	-0.222616908558748	0.0414473155829639	0.519016351257746	0.520668659362111	85.4341951446865	0.933385468494974	0.116577444663298	grey60	ns
PTPN18	-0.0889798755624403	-0.69981241436577	0.350627802590901	0.085612430324994	-0.909707913041315	0.913727516974364	275.37625980765	3.84753322674648	0.000142058352353478	green3	S+
PPP1R14B	0.377841167306211	-0.126810509203919	-0.125567136257264	0.504029990036803	-0.00107679255818207	0.504031140247022	359.877595428142	0.484756491987848	0.327524285589852	grey60	ns
PLEK2	-0.0258141538749369	-0.0857471935669683	0.0501195590294392	-0.00800033660617235	-0.117664059278184	0.117935729241109	266.110272773344	0.319837133171944	0.478809619318214	grey60	ns
NARF	-0.0224515173045405	-0.643535861383816	0.29393250731506	0.152350159729838	-0.811871422537584	0.826042237360116	280.62812709671	2.80274368749606	0.00157491207397325	green3	S+
SLC17A5	0.0450583103977936	0.0219418389149143	-0.0312823981134856	0.0497285899970792	0.0460935413636387	0.0678052152753686	42.8275047714865	0.0873534073884287	0.817799032851289	grey60	ns
CNNM4	-0.301704484437254	0.0525502262714781	0.121696052970435	-0.388827624058211	-0.0598820424869731	0.393411718487344	188.75514556502	0.373781922261472	0.422880907457573	grey60	ns
CNNM3	-0.131668590399459	-0.377618727988307	0.2293531637066	-0.0575358082586059	-0.525653077590887	0.52879251811343	263.753507675954	1.56094941311107	0.0274821424814907	grey60	ns
MYOF	-0.168605841301125	-0.00979137199940655	0.0852390075042888	-0.206329659053566	-0.0822987227814762	0.222137362856011	201.74557655221	0.345404257613956	0.451435535588665	grey60	ns
CHIC2	-0.0741023138031312	0.124355912484698	-0.0191474908677618	-0.126706524611599	0.124277592832755	0.177480881954801	135.554470126092	0.106051901791584	0.783336022022355	grey60	ns
INTS6	-0.154763370231157	0.432093369697811	-0.115834664956093	-0.312892722602015	0.474519597455961	0.568393089531416	123.400395319736	0.652765132893074	0.222451258515373	grey60	ns
TIMM10B	-0.0650735502523055	0.433558797489865	-0.159530566774432	-0.202087665610022	0.513630456167244	0.551956221175447	111.477134065093	1.0111390039586	0.0974677624237651	grey60	ns
TIMM13	0.148314047845582	-0.318763054006813	0.0690650007971172	0.27316307445043	-0.335868947760507	0.432927263305236	309.121546125136	0.575128195069276	0.265993978273272	grey60	ns
TIMM10	-0.196788855114139	0.147639367852601	0.0294973285996345	-0.285357203340256	0.102314007247967	0.303144997612214	160.274850310474	1.15062877396391	0.0706921558163155	grey60	ns
TIMM9	0.53418555890301	0.234397130488044	-0.359543805688182	0.59675889650308	0.514367939076124	0.787842342924644	40.7592324424984	3.53619604833579	0.000290940346456365	purple	N+O+
TIMM8B	0.204425948995516	0.328238896393753	-0.242549569931095	0.161581285764187	0.494317312024477	0.520055878609513	71.8985879814354	1.65676505971435	0.0220411850258075	grey60	ns
AGO1	-0.237824572555626	-0.305657133615057	0.248644933617341	-0.209318472556768	-0.480039671593487	0.523691043705237	246.440674603277	1.07256199860334	0.0846131768901397	grey60	ns
LATS2	-0.129717207540815	0.221722916718901	-0.035293823736721	-0.222931754031905	0.22258302643244	0.315026618893652	135.04484837865	0.115441808441286	0.766581248281477	grey60	ns
DAZAP1	0.496556700719759	-0.245527666908007	-0.130315042905956	0.684478055626741	-0.0997770592224408	0.691712129560876	351.706351421985	1.23217389444088	0.0585903517818294	grey60	ns
AATF	0.0953397588992593	-0.534159913248927	0.189267277557916	0.267786076744765	-0.626506325027139	0.681336596842826	293.143199103194	1.40371577279173	0.0394715542043394	grey60	ns
OSTF1	0.0104795232890752	-0.358206084902852	0.152580506178478	0.113292312651262	-0.442354163788886	0.456631530150116	284.365371349312	0.52274580915603	0.300091843077161	grey60	ns
MYEOV	0.000946361059899865	-0.343396859795813	0.150640365001406	0.0973246084571033	-0.427848787089554	0.438778604794413	282.815248250933	1.08978208731782	0.0813238466369222	grey60	ns
BSCL2	0.150829566759808	-0.490847468641872	0.143574694157728	0.324465954001879	-0.549425709708321	0.638080532374121	300.564175961898	1.38265912745471	0.0414324745769103	grey60	ns
CKAP2	-0.210479848171038	0.286284204852129	-0.0249347230128442	-0.34115458909068	0.269523497669623	0.434775079154381	141.690088453853	0.788077580879029	0.16290050067706	grey60	ns
MRPL46	0.261889608511346	0.537588956322833	-0.362246152867488	0.174218206783673	0.779280063775963	0.798517001305287	77.3980060512169	3.89497621149236	0.000127357283913875	purple	N+O+
TBL2	0.324424074755162	-0.327956276038098	-0.011422794425701	0.494113609987062	-0.27412603622467	0.565060477569167	330.979213297135	0.505796826324887	0.312034901895506	grey60	ns
ELP4	0.342563949914117	0.108221383262647	-0.212048104594346	0.394477310579966	0.277361512541188	0.482225836306537	35.1114915387769	0.933367442176298	0.116582283559183	grey60	ns
NUFIP1	-0.296167805707775	0.25380154523574	0.0304878668359996	-0.438312511743644	0.193395318506724	0.479082046388027	156.19163266832	0.0833161667395125	0.825436812112293	grey60	ns
RPS6KC1	-0.118435548124358	0.52276478458633	-0.173167442118301	-0.293234219358372	0.602694987638482	0.670244399847745	115.944697893889	1.43900008814008	0.0363914962270645	grey60	ns
SH3YL1	0.0692786267690396	0.634958490336754	-0.312635476597307	-0.0918828801006838	0.820640447837768	0.825768253375588	96.3885059968153	4.18205256474163	6.57578242693819e-05	purple	N+O+
SNORA73B	-0.105482343956654	0.411365933477564	-0.130369485630934	-0.245980567879969	0.469156635077769	0.529730486202226	117.668189728935	1.14479710496048	0.0716478058471543	grey60	ns
SNORA64	-0.122614622452852	-0.110965371427309	0.107679782205386	-0.120971827841891	-0.189352257460266	0.224696374106719	237.426635971112	0.142430340341943	0.720393291103741	grey60	ns
RNU4-2	0.101619318785057	0.24596067257213	-0.156999968948565	0.0571389669732748	0.348974152282196	0.353621012537223	80.7012379248927	0.384427919465211	0.412640718059336	grey60	ns
RNU4-1	0.0376655719388426	0.173891785383086	-0.0945918600992049	-0.00198439070309776	0.232513657488319	0.232522125237702	90.4889796713555	0.0849773579633061	0.822285518862848	grey60	ns
RNVU1-7	0.371058542796043	-0.0894794267837523	-0.138737152757252	0.485166832566546	0.0426584420257036	0.48703860021431	5.02482676795816	0.458062491069984	0.348287196035181	grey60	ns
RNU1-1	-0.0582100698010032	0.256707487690604	-0.0850104610793838	-0.144058583106613	0.295936424563919	0.329137118463356	115.956307447344	0.544056004282903	0.285722206761127	grey60	ns
OPLAH	0.342020982650208	-0.673828688733375	0.132314551370584	0.612778051331603	-0.698140525019127	0.928922565592924	311.274357277593	2.87356957967309	0.00133792084551171	cyan	N+S+
RANBP6	-0.183555464694698	0.686372281314351	-0.213897180724855	-0.419793014989446	0.779656224377303	0.885488567765954	118.299509519282	2.33178403322432	0.00465817678626806	red	O+
COPG2	0.119334078173551	-0.0458852641804459	-0.0370908412839021	0.160822130905725	-0.00761619364003046	0.161002373257728	357.288619684844	0.476241776934451	0.334009041427283	grey60	ns
HBP1	-0.274873264137917	0.316263032107502	-0.00721656734110543	-0.429396496521115	0.280141550728509	0.512699365778018	146.879264026099	0.544243266125727	0.285599033809185	grey60	ns
NBEA	0.150636719169846	0.324517417955921	-0.215093289102131	0.0959246547429511	0.467316580466356	0.47706008611738	78.4001956343968	0.692804389742594	0.202859621230742	grey60	ns
CHORDC1	0.0335194326218601	0.603693731843134	-0.28171456966947	-0.127470148464972	0.766786081831547	0.777309162457421	99.4385081848642	3.68330278591978	0.000207346741194726	red	O+
ZNF285	-0.204251151225198	0.263662534914088	-0.0179709627741057	-0.327096937295189	0.243901763554642	0.408020191477036	143.28972962466	0.0624906559422762	0.865982955205529	grey60	ns
SEC22A	0.196220187023508	0.229957366001296	-0.195366930811849	0.178924969428784	0.368341645886936	0.40949934405294	64.0914569063882	0.820709699026026	0.151108989365119	grey60	ns
AP3M1	-0.102428394197123	0.428541316855021	-0.139392550201588	-0.247002777523839	0.491845156540558	0.550383530019656	116.665629940641	0.925092482608253	0.118824916393268	grey60	ns
PABPC1	0.0792583359478442	0.000633369094277517	-0.0383226836564755	0.0981029932289432	0.0337369313133188	0.103741880718048	18.9777342426321	0.284496206386237	0.51940221052705	grey60	ns
AKAP8L	0.075567271225278	-0.538564243863911	0.200695977112006	0.24450140460123	-0.640218131372441	0.685317585204112	290.902020796315	2.06864461388806	0.00853798497317843	green3	S+
RNF11	-0.0936611807810867	0.0826580999442821	0.00858780279944121	-0.139284132152948	0.0641467589932942	0.153345610171742	155.271752061722	0.0551740750105251	0.880695799539332	grey60	ns
TRUB2	0.270334790187031	-0.00692943364734699	-0.126711748484933	0.337155381253171	0.103734527573455	0.352752892715084	17.101861206764	0.666862981024109	0.215346103989012	grey60	ns
GPR160	-0.160233048507583	0.197887023533414	-0.0101584270710599	-0.254097346738761	0.180172645365255	0.311492606264727	144.660714311962	0.25139857712864	0.560533306108925	grey60	ns
CYFIP2	0.16827782240326	-0.264475624754307	0.0355959201383281	0.28271767471125	-0.259869580829865	0.384007138781072	317.411273740277	0.350082707442347	0.446598533414605	grey60	ns
